relPop,latitude,longitude
0.0012610340479192938,50.78,6.08
0.00033185106524191943,57.5,9.85
0.0004645914913386872,50.93,4.03
0.00026548085219353553,56.17,10.22
0.0007964425565806067,50.1,1.83
0.0005309617043870711,57.17,-2.07
0.00026548085219353553,39.63,-8.2
0.00019911063914515166,40.95,14.37
0.0006637021304838389,37.62,15.25
0.0003982212782903033,43.95,12.42
0.00019911063914515166,44.68,8.47
0.00033185106524191943,37.67,14.83
0.00033185106524191943,36.75,-3.02
0.00026548085219353553,40.92,14.3
0.00026548085219353553,43.32,3.47
0.000597331917435455,44.2,0.62
0.00019911063914515166,41.8,14.37
0.00026548085219353553,41.85,-1.93
0.0007300723435322228,37.3,13.58
0.00026548085219353553,37.52,-4.67
0.00026548085219353553,37.42,-1.58
6.637021304838388e-05,50.19,34.95
0.0003982212782903033,37.42,14.45
0.00019911063914515166,43.7,-0.27
0.0014601446870644455,43.53,5.43
0.00019911063914515166,41.92,8.73
0.00026548085219353553,41.3,-5.22
0.00013274042609676777,,8.17
0.00026548085219353553,41.72,13.35
0.00019911063914515166,44.7,8.03
0.00013274042609676777,46.07,23.58
0.00033185106524191943,38.98,-1.85
0.0005309617043870711,43.93,2.15
0.0004645914913386872,39.22,-6.98
0.0003982212782903033,40.49,-3.37
0.0004645914913386872,37.47,-3.93
0.0005309617043870711,37.98,12.97
0.00019911063914515166,41.05,-0.13
0.00019911063914515166,38.67,-2.48
0.0005309617043870711,39.4,-3.2
0.00019911063914515166,39.15,-0.43
0.0,40.21,-3.82
0.00026548085219353553,38.7,-0.47
0.0005309617043870711,48.43,0.08
0.00026548085219353553,44.13,4.08
0.0008628127696289905,44.9,8.62
0.00033185106524191943,42.18,-1.75
0.00019911063914515166,36.13,-5.45
0.00026548085219353553,40.57,8.32
0.0007300723435322228,38.37,-0.48
0.0009291829826773744,52.63,4.73
0.00013274042609676777,38.68,-9.15
0.0005309617043870711,38.88,-3.72
0.00019911063914515166,38.87,-1.1
6.637021304838388e-05,38.68,-6.42
0.0,52.37,5.22
0.0005309617043870711,36.83,-2.45
0.0,54.9,52.3
0.00026548085219353553,38.72,-4.17
0.0008628127696289905,40.83,16.55
6.637021304838388e-05,38.62,-0.05
0.00033185106524191943,50.98,12.43
0.0005309617043870711,56.57,9.93
0.00013274042609676777,47.38,9.55
0.0,38.73,-9.23
0.00013274042609676777,40.63,14.6
0.00026548085219353553,49.45,11.87
0.00026548085219353553,45.55,3.75
0.00033185106524191943,47.42,0.98
0.000597331917435455,52.15,5.4
0.0019911063914515165,49.9,2.3
0.006902502157031924,52.37,4.9
0.00019911063914515166,41.73,13.17
0.000597331917435455,43.63,13.5
0.00019911063914515166,50.43,7.4
6.637021304838388e-05,42.5,1.5
0.0006637021304838389,41.22,16.3
0.0007300723435322228,38.05,-4.07
0.00033185106524191943,44.05,3.98
0.001791995752306365,47.47,-0.55
0.0003982212782903033,45.65,0.15
0.00019911063914515166,40.73,14.57
0.00019911063914515166,53.85,13.68
0.00026548085219353553,,
0.00026548085219353553,45.9,6.12
0.00019911063914515166,45.23,4.67
0.00026548085219353553,49.28,10.6
0.0013937744740160616,37.02,-4.55
0.00013274042609676777,43.58,7.1
0.0037167319307094978,51.22,4.42
0.00019911063914515166,45.73,7.32
6.637021304838388e-05,52.22,5.97
0.00026548085219353553,43.88,5.4
0.0005309617043870711,42.35,13.37
0.0004645914913386872,37.88,-6.55
0.00019911063914515166,46.18,21.33
0.00013274042609676777,37.4,13.62
0.00026548085219353553,41.68,-3.68
0.00026548085219353553,46.9,5.77
0.00019911063914515166,37.1,-4.38
0.00026548085219353553,36.75,-5.8
0.00019911063914515166,50.98,3.2
0.0003982212782903033,43.42,11.88
0.00026548085219353553,48.75,-0.02
0.00026548085219353553,48.95,2.25
0.00019911063914515166,37.62,22.72
0.00026548085219353553,64.57,40.67
0.0005309617043870711,41.15,15.08
0.00026548085219353553,37.93,-4.05
0.0012610340479192938,43.67,4.63
0.00013274042609676777,49.68,5.82
0.00019911063914515166,54.35,-6.65
0.0,,41.12
0.00019911063914515166,50.68,2.88
0.0004645914913386872,51.98,5.92
0.00013274042609676777,40.93,-8.25
0.0003982212782903033,41.63,13.62
0.001128293621822526,50.28,2.78
0.00026548085219353553,39.15,20.98
6.637021304838388e-05,55.4,43.8
0.00013274042609676777,49.98,9.15
0.00019911063914515166,51.75,11.45
0.00019911063914515166,42.87,13.58
0.00019911063914515166,41.2,15.57
0.00013274042609676777,53.48,-2.1
0.00019911063914515166,38.35,-0.75
0.00033185106524191943,43.07,12.62
0.0006637021304838389,44.9,8.2
0.00013274042609676777,42.45,-6.05
0.0012610340479192938,46.35,48.05
0.00019911063914515166,44.07,14.45
0.00019911063914515166,50.63,3.78
0.0013937744740160616,37.97,23.72
0.0,,
0.00033185106524191943,42.58,13.97
0.00026548085219353553,43.28,5.57
0.00033185106524191943,43.67,0.6
0.0021238468175482843,48.35,10.88
0.00033185106524191943,37.22,15.23
0.0005309617043870711,44.93,2.43
0.00026548085219353553,46.95,4.3
