x, y, z
0.476506, -0.136059, -0.001033
0.476539, -0.135943, -0.000990
0.476571, -0.135828, -0.000947
0.476604, -0.135713, -0.000905
0.476637, -0.135597, -0.000862
0.476703, -0.135366, -0.000779
0.476768, -0.135135, -0.000696
0.476834, -0.134903, -0.000615
0.476899, -0.134672, -0.000535
0.476965, -0.134440, -0.000456
0.477030, -0.134208, -0.000379
0.477095, -0.133976, -0.000303
0.477161, -0.133744, -0.000229
0.477226, -0.133511, -0.000155
0.477291, -0.133279, -0.000084
0.477356, -0.133046, -0.000013
0.477421, -0.132813, 0.000056
0.477485, -0.132579, 0.000123
0.477550, -0.132346, 0.000190
0.477615, -0.132113, 0.000256
0.477679, -0.131879, 0.000319
0.477744, -0.131645, 0.000381
0.477808, -0.131411, 0.000441
0.477873, -0.131176, 0.000498
0.477937, -0.130941, 0.000554
0.478002, -0.130706, 0.000607
0.478066, -0.130471, 0.000658
0.478130, -0.130235, 0.000706
0.478194, -0.129999, 0.000753
0.478258, -0.129763, 0.000797
0.478323, -0.129527, 0.000838
0.478387, -0.129290, 0.000877
0.478451, -0.129053, 0.000913
0.478515, -0.128815, 0.000945
0.478579, -0.128577, 0.000975
0.478643, -0.128339, 0.001001
0.478707, -0.128100, 0.001025
0.478770, -0.127861, 0.001047
0.478834, -0.127622, 0.001067
0.478898, -0.127383, 0.001084
0.478962, -0.127143, 0.001097
0.479026, -0.126902, 0.001104
0.479089, -0.126661, 0.001105
0.479153, -0.126418, 0.001098
0.479218, -0.126175, 0.001083
0.479282, -0.125931, 0.001060
0.479346, -0.125686, 0.001029
0.479411, -0.125440, 0.000988
0.479475, -0.125192, 0.000935
0.479540, -0.124943, 0.000869
0.479573, -0.124818, 0.000828
0.479606, -0.124691, 0.000778
0.479639, -0.124564, 0.000717
0.479673, -0.124434, 0.000637
0.479700, -0.124328, 0.000556
0.479714, -0.124275, 0.000510
0.479728, -0.124221, 0.000457
0.479735, -0.124192, 0.000421
0.479739, -0.124178, 0.000397
0.479741, -0.124170, 0.000381
0.479743, -0.124161, 0.000352
0.479743, -0.124160, 0.000294
0.479742, -0.124165, 0.000278
0.479740, -0.124174, 0.000253
0.479735, -0.124194, 0.000217
0.479724, -0.124237, 0.000165
0.479712, -0.124281, 0.000126
0.479689, -0.124372, 0.000074
0.479659, -0.124488, 0.000031
0.479628, -0.124605, -0.000006
0.479598, -0.124722, -0.000039
0.479567, -0.124840, -0.000067
0.479505, -0.125076, -0.000111
0.479443, -0.125314, -0.000151
0.479381, -0.125551, -0.000186
0.479319, -0.125790, -0.000218
0.479256, -0.126028, -0.000246
0.479193, -0.126267, -0.000272
0.479130, -0.126506, -0.000295
0.479067, -0.126745, -0.000317
0.479004, -0.126984, -0.000337
0.478940, -0.127223, -0.000357
0.478877, -0.127463, -0.000376
0.478813, -0.127702, -0.000395
0.478749, -0.127941, -0.000414
0.478685, -0.128180, -0.000433
0.478621, -0.128419, -0.000452
0.478557, -0.128659, -0.000471
0.478492, -0.128898, -0.000490
0.478428, -0.129137, -0.000510
0.478363, -0.129376, -0.000529
0.478299, -0.129615, -0.000548
0.478234, -0.129854, -0.000567
0.478169, -0.130093, -0.000586
0.478104, -0.130332, -0.000605
0.478039, -0.130570, -0.000624
0.477973, -0.130809, -0.000644
0.477908, -0.131048, -0.000663
0.477842, -0.131287, -0.000682
0.477777, -0.131526, -0.000701
0.477711, -0.131764, -0.000720
0.477645, -0.132003, -0.000739
0.477579, -0.132242, -0.000758
0.477513, -0.132480, -0.000778
0.477447, -0.132719, -0.000797
0.477380, -0.132957, -0.000816
0.477314, -0.133196, -0.000835
0.477247, -0.133434, -0.000854
0.477180, -0.133673, -0.000873
0.477114, -0.133910, -0.000899
0.477047, -0.134149, -0.000920
0.476980, -0.134387, -0.000940
0.476913, -0.134625, -0.000960
0.476845, -0.134863, -0.000980
0.476778, -0.135101, -0.001001
0.476710, -0.135339, -0.001021
0.476643, -0.135577, -0.001041
0.476609, -0.135696, -0.001051
0.476575, -0.135815, -0.001062
0.476541, -0.135934, -0.001072
0.476507, -0.136053, -0.001082
