x, y, z
0.455330, -0.137587, -0.002508
0.455409, -0.137325, -0.002409
0.455488, -0.137063, -0.002309
0.455567, -0.136801, -0.002210
0.455645, -0.136539, -0.002111
0.455802, -0.136015, -0.001916
0.455958, -0.135490, -0.001724
0.456114, -0.134964, -0.001535
0.456270, -0.134438, -0.001348
0.456424, -0.133912, -0.001165
0.456579, -0.133384, -0.000984
0.456733, -0.132857, -0.000807
0.456886, -0.132329, -0.000632
0.457039, -0.131800, -0.000461
0.457191, -0.131271, -0.000293
0.457343, -0.130741, -0.000129
0.457494, -0.130210, 0.000032
0.457645, -0.129679, 0.000190
0.457795, -0.129148, 0.000347
0.457945, -0.128616, 0.000501
0.458094, -0.128084, 0.000650
0.458243, -0.127550, 0.000795
0.458391, -0.127016, 0.000936
0.458539, -0.126482, 0.001071
0.458686, -0.125946, 0.001201
0.458833, -0.125410, 0.001327
0.458980, -0.124873, 0.001447
0.459126, -0.124335, 0.001562
0.459271, -0.123797, 0.001672
0.459416, -0.123258, 0.001777
0.459561, -0.122717, 0.001875
0.459705, -0.122176, 0.001968
0.459849, -0.121634, 0.002053
0.459992, -0.121091, 0.002131
0.460135, -0.120547, 0.002203
0.460277, -0.120002, 0.002268
0.460419, -0.119456, 0.002327
0.460561, -0.118910, 0.002381
0.460702, -0.118362, 0.002430
0.460842, -0.117814, 0.002473
0.460982, -0.117265, 0.002506
0.461122, -0.116713, 0.002527
0.461262, -0.116160, 0.002533
0.461401, -0.115605, 0.002521
0.461541, -0.115047, 0.002491
0.461680, -0.114487, 0.002443
0.461819, -0.113925, 0.002376
0.461958, -0.113360, 0.002286
0.462097, -0.112791, 0.002169
0.462237, -0.112219, 0.002022
0.462306, -0.111930, 0.001930
0.462377, -0.111640, 0.001819
0.462448, -0.111346, 0.001682
0.462519, -0.111047, 0.001501
0.462578, -0.110803, 0.001316
0.462607, -0.110679, 0.001214
0.462637, -0.110554, 0.001092
0.462653, -0.110489, 0.001011
0.462661, -0.110455, 0.000956
0.462666, -0.110436, 0.000919
0.462671, -0.110415, 0.000855
0.462671, -0.110413, 0.000722
0.462669, -0.110422, 0.000684
0.462664, -0.110444, 0.000628
0.462653, -0.110489, 0.000545
0.462630, -0.110586, 0.000425
0.462606, -0.110687, 0.000336
0.462556, -0.110895, 0.000216
0.462492, -0.111161, 0.000116
0.462428, -0.111428, 0.000028
0.462363, -0.111696, -0.000049
0.462298, -0.111966, -0.000114
0.462166, -0.112509, -0.000220
0.462033, -0.113053, -0.000314
0.461900, -0.113598, -0.000399
0.461765, -0.114143, -0.000475
0.461630, -0.114689, -0.000544
0.461493, -0.115236, -0.000606
0.461356, -0.115784, -0.000664
0.461219, -0.116331, -0.000718
0.461080, -0.116879, -0.000768
0.460941, -0.117427, -0.000817
0.460801, -0.117975, -0.000864
0.460660, -0.118522, -0.000911
0.460519, -0.119070, -0.000959
0.460377, -0.119617, -0.001006
0.460235, -0.120164, -0.001054
0.460092, -0.120711, -0.001102
0.459948, -0.121258, -0.001150
0.459803, -0.121805, -0.001198
0.459658, -0.122351, -0.001245
0.459513, -0.122897, -0.001293
0.459366, -0.123443, -0.001341
0.459219, -0.123989, -0.001388
0.459071, -0.124535, -0.001436
0.458923, -0.125081, -0.001484
0.458774, -0.125626, -0.001532
0.458624, -0.126171, -0.001579
0.458474, -0.126716, -0.001627
0.458323, -0.127261, -0.001675
0.458172, -0.127806, -0.001722
0.458019, -0.128350, -0.001770
0.457867, -0.128895, -0.001818
0.457713, -0.129439, -0.001866
0.457559, -0.129983, -0.001913
0.457404, -0.130527, -0.001961
0.457249, -0.131070, -0.002009
0.457092, -0.131614, -0.002056
0.456936, -0.132157, -0.002104
0.456779, -0.132698, -0.002168
0.456621, -0.133241, -0.002218
0.456462, -0.133783, -0.002268
0.456303, -0.134325, -0.002319
0.456143, -0.134867, -0.002369
0.455983, -0.135409, -0.002419
0.455821, -0.135950, -0.002470
0.455660, -0.136492, -0.002520
0.455578, -0.136762, -0.002545
0.455497, -0.137033, -0.002570
0.455416, -0.137304, -0.002596
0.455334, -0.137574, -0.002621
