x, y, z
0.272060, -0.100578, -0.013607
0.272316, -0.099885, -0.013242
0.272569, -0.099190, -0.012877
0.272821, -0.098495, -0.012513
0.273071, -0.097799, -0.012151
0.273567, -0.096404, -0.011431
0.274056, -0.095005, -0.010720
0.274539, -0.093601, -0.010018
0.275015, -0.092193, -0.009323
0.275484, -0.090781, -0.008636
0.275947, -0.089364, -0.007958
0.276403, -0.087943, -0.007288
0.276853, -0.086518, -0.006626
0.277295, -0.085089, -0.005974
0.277731, -0.083656, -0.005331
0.278160, -0.082218, -0.004696
0.278582, -0.080775, -0.004071
0.278998, -0.079329, -0.003456
0.279406, -0.077880, -0.002843
0.279807, -0.076426, -0.002240
0.280201, -0.074968, -0.001648
0.280588, -0.073505, -0.001068
0.280969, -0.072038, -0.000501
0.281342, -0.070565, 0.000052
0.281709, -0.069087, 0.000592
0.282068, -0.067603, 0.001117
0.282421, -0.066115, 0.001628
0.282766, -0.064622, 0.002125
0.283105, -0.063123, 0.002608
0.283436, -0.061620, 0.003075
0.283760, -0.060110, 0.003526
0.284076, -0.058596, 0.003959
0.284386, -0.057075, 0.004374
0.284688, -0.055547, 0.004768
0.284983, -0.054014, 0.005143
0.285270, -0.052475, 0.005501
0.285550, -0.050931, 0.005843
0.285822, -0.049382, 0.006170
0.286086, -0.047829, 0.006484
0.286342, -0.046270, 0.006780
0.286591, -0.044703, 0.007049
0.286832, -0.043127, 0.007284
0.287066, -0.041540, 0.007477
0.287293, -0.039941, 0.007621
0.287513, -0.038328, 0.007715
0.287725, -0.036703, 0.007759
0.287929, -0.035064, 0.007749
0.288126, -0.033409, 0.007677
0.288315, -0.031736, 0.007530
0.288497, -0.030041, 0.007298
0.288585, -0.029182, 0.007131
0.288672, -0.028310, 0.006912
0.288757, -0.027421, 0.006618
0.288843, -0.026503, 0.006204
0.288912, -0.025743, 0.005763
0.288946, -0.025356, 0.005514
0.288981, -0.024956, 0.005212
0.288999, -0.024744, 0.005004
0.289009, -0.024628, 0.004861
0.289015, -0.024563, 0.004761
0.289021, -0.024482, 0.004588
0.289025, -0.024435, 0.004213
0.289024, -0.024451, 0.004105
0.289020, -0.024495, 0.003940
0.289011, -0.024601, 0.003693
0.288991, -0.024844, 0.003324
0.288968, -0.025106, 0.003041
0.288918, -0.025669, 0.002636
0.288852, -0.026404, 0.002270
0.288783, -0.027148, 0.001937
0.288712, -0.027898, 0.001634
0.288637, -0.028656, 0.001366
0.288481, -0.030187, 0.000895
0.288316, -0.031725, 0.000456
0.288142, -0.033267, 0.000044
0.287960, -0.034815, -0.000345
0.287768, -0.036366, -0.000713
0.287567, -0.037920, -0.001064
0.287358, -0.039476, -0.001401
0.287139, -0.041034, -0.001728
0.286912, -0.042592, -0.002046
0.286677, -0.044151, -0.002358
0.286432, -0.045709, -0.002666
0.286180, -0.047266, -0.002974
0.285918, -0.048821, -0.003282
0.285649, -0.050374, -0.003591
0.285371, -0.051926, -0.003901
0.285084, -0.053477, -0.004212
0.284789, -0.055026, -0.004522
0.284486, -0.056573, -0.004832
0.284174, -0.058118, -0.005141
0.283854, -0.059662, -0.005451
0.283526, -0.061204, -0.005760
0.283189, -0.062745, -0.006070
0.282843, -0.064283, -0.006379
0.282490, -0.065820, -0.006689
0.282128, -0.067355, -0.006998
0.281758, -0.068887, -0.007308
0.281379, -0.070418, -0.007618
0.280992, -0.071946, -0.007927
0.280597, -0.073473, -0.008237
0.280193, -0.074997, -0.008547
0.279781, -0.076519, -0.008856
0.279361, -0.078039, -0.009166
0.278933, -0.079556, -0.009475
0.278496, -0.081071, -0.009785
0.278052, -0.082584, -0.010095
0.277598, -0.084094, -0.010404
0.277137, -0.085602, -0.010714
0.276671, -0.087098, -0.011067
0.276194, -0.088599, -0.011384
0.275709, -0.090097, -0.011701
0.275215, -0.091593, -0.012018
0.274714, -0.093086, -0.012335
0.274204, -0.094576, -0.012652
0.273687, -0.096064, -0.012969
0.273161, -0.097549, -0.013285
0.272895, -0.098290, -0.013444
0.272627, -0.099030, -0.013602
0.272358, -0.099770, -0.013761
0.272086, -0.100509, -0.013919
