x, y, z
0.381266, -0.122744, -0.006199
0.381426, -0.122245, -0.005988
0.381585, -0.121746, -0.005779
0.381744, -0.121247, -0.005569
0.381903, -0.120748, -0.005361
0.382217, -0.119748, -0.004948
0.382530, -0.118746, -0.004541
0.382840, -0.117743, -0.004139
0.383147, -0.116738, -0.003743
0.383453, -0.115732, -0.003353
0.383755, -0.114723, -0.002968
0.384056, -0.113714, -0.002589
0.384354, -0.112702, -0.002217
0.384650, -0.111689, -0.001850
0.384943, -0.110674, -0.001490
0.385234, -0.109657, -0.001136
0.385522, -0.108639, -0.000789
0.385808, -0.107619, -0.000448
0.386092, -0.106597, -0.000109
0.386373, -0.105575, 0.000224
0.386651, -0.104550, 0.000548
0.386927, -0.103523, 0.000864
0.387201, -0.102494, 0.001171
0.387473, -0.101463, 0.001469
0.387742, -0.100430, 0.001757
0.388008, -0.099394, 0.002035
0.388273, -0.098357, 0.002303
0.388535, -0.097317, 0.002562
0.388794, -0.096275, 0.002810
0.389051, -0.095231, 0.003048
0.389306, -0.094184, 0.003275
0.389558, -0.093135, 0.003489
0.389808, -0.092083, 0.003690
0.390056, -0.091029, 0.003877
0.390301, -0.089971, 0.004051
0.390544, -0.088911, 0.004213
0.390784, -0.087849, 0.004364
0.391022, -0.086785, 0.004504
0.391257, -0.085719, 0.004636
0.391490, -0.084650, 0.004754
0.391720, -0.083578, 0.004854
0.391948, -0.082501, 0.004931
0.392174, -0.081420, 0.004978
0.392398, -0.080332, 0.004992
0.392621, -0.079239, 0.004970
0.392841, -0.078140, 0.004913
0.393059, -0.077034, 0.004820
0.393275, -0.075922, 0.004683
0.393490, -0.074801, 0.004494
0.393703, -0.073670, 0.004246
0.393810, -0.073099, 0.004087
0.393916, -0.072522, 0.003891
0.394024, -0.071938, 0.003644
0.394132, -0.071340, 0.003312
0.394221, -0.070850, 0.002971
0.394265, -0.070602, 0.002781
0.394311, -0.070349, 0.002553
0.394334, -0.070216, 0.002401
0.394347, -0.070145, 0.002296
0.394354, -0.070107, 0.002225
0.394362, -0.070061, 0.002102
0.394364, -0.070049, 0.001845
0.394361, -0.070065, 0.001771
0.394354, -0.070103, 0.001661
0.394339, -0.070188, 0.001498
0.394307, -0.070370, 0.001259
0.394272, -0.070562, 0.001080
0.394201, -0.070962, 0.000833
0.394107, -0.071477, 0.000622
0.394013, -0.071996, 0.000434
0.393917, -0.072517, 0.000267
0.393820, -0.073043, 0.000125
0.393623, -0.074099, -0.000116
0.393422, -0.075159, -0.000334
0.393218, -0.076221, -0.000534
0.393010, -0.077284, -0.000717
0.392799, -0.078350, -0.000886
0.392585, -0.079417, -0.001043
0.392367, -0.080484, -0.001191
0.392147, -0.081552, -0.001331
0.391923, -0.082620, -0.001465
0.391696, -0.083689, -0.001595
0.391466, -0.084757, -0.001722
0.391234, -0.085824, -0.001849
0.390998, -0.086891, -0.001977
0.390760, -0.087957, -0.002105
0.390518, -0.089023, -0.002233
0.390274, -0.090087, -0.002362
0.390027, -0.091151, -0.002491
0.389777, -0.092215, -0.002619
0.389524, -0.093277, -0.002748
0.389268, -0.094339, -0.002876
0.389009, -0.095401, -0.003004
0.388748, -0.096461, -0.003132
0.388483, -0.097521, -0.003261
0.388216, -0.098580, -0.003389
0.387946, -0.099639, -0.003517
0.387672, -0.100697, -0.003645
0.387396, -0.101754, -0.003774
0.387117, -0.102810, -0.003902
0.386836, -0.103865, -0.004030
0.386551, -0.104920, -0.004159
0.386263, -0.105974, -0.004287
0.385973, -0.107027, -0.004415
0.385679, -0.108079, -0.004544
0.385383, -0.109130, -0.004672
0.385084, -0.110181, -0.004800
0.384782, -0.111231, -0.004929
0.384477, -0.112280, -0.005057
0.384171, -0.113324, -0.005216
0.383861, -0.114370, -0.005349
0.383548, -0.115416, -0.005482
0.383232, -0.116461, -0.005616
0.382913, -0.117505, -0.005749
0.382591, -0.118548, -0.005882
0.382267, -0.119590, -0.006016
0.381939, -0.120632, -0.006149
0.381775, -0.121152, -0.006216
0.381609, -0.121672, -0.006283
0.381443, -0.122192, -0.006349
0.381276, -0.122712, -0.006416
