x, y, z
0.263110, -0.099281, -0.014476
0.263376, -0.098574, -0.014095
0.263639, -0.097867, -0.013714
0.263901, -0.097158, -0.013335
0.264161, -0.096449, -0.012956
0.264676, -0.095027, -0.012205
0.265184, -0.093600, -0.011463
0.265685, -0.092168, -0.010729
0.266179, -0.090732, -0.010003
0.266666, -0.089291, -0.009285
0.267145, -0.087846, -0.008576
0.267618, -0.086396, -0.007876
0.268083, -0.084941, -0.007184
0.268541, -0.083482, -0.006501
0.268992, -0.082019, -0.005828
0.269435, -0.080550, -0.005164
0.269871, -0.079077, -0.004510
0.270300, -0.077600, -0.003865
0.270720, -0.076119, -0.003223
0.271134, -0.074634, -0.002591
0.271539, -0.073144, -0.001970
0.271938, -0.071648, -0.001362
0.272329, -0.070148, -0.000767
0.272712, -0.068642, -0.000186
0.273088, -0.067130, 0.000380
0.273457, -0.065613, 0.000933
0.273817, -0.064091, 0.001471
0.274170, -0.062563, 0.001994
0.274516, -0.061030, 0.002503
0.274853, -0.059491, 0.002996
0.275183, -0.057946, 0.003472
0.275505, -0.056395, 0.003930
0.275820, -0.054838, 0.004369
0.276126, -0.053274, 0.004787
0.276424, -0.051703, 0.005186
0.276714, -0.050127, 0.005567
0.276996, -0.048545, 0.005931
0.277270, -0.046958, 0.006281
0.277535, -0.045366, 0.006617
0.277791, -0.043768, 0.006934
0.278039, -0.042162, 0.007224
0.278280, -0.040546, 0.007479
0.278512, -0.038919, 0.007692
0.278736, -0.037278, 0.007854
0.278953, -0.035623, 0.007964
0.279161, -0.033955, 0.008024
0.279360, -0.032272, 0.008029
0.279551, -0.030573, 0.007969
0.279734, -0.028854, 0.007834
0.279908, -0.027112, 0.007610
0.279992, -0.026228, 0.007446
0.280075, -0.025331, 0.007229
0.280156, -0.024415, 0.006936
0.280237, -0.023469, 0.006519
0.280302, -0.022685, 0.006074
0.280334, -0.022286, 0.005822
0.280366, -0.021873, 0.005515
0.280383, -0.021653, 0.005304
0.280392, -0.021533, 0.005157
0.280398, -0.021466, 0.005056
0.280404, -0.021380, 0.004879
0.280408, -0.021329, 0.004495
0.280407, -0.021345, 0.004384
0.280404, -0.021388, 0.004215
0.280395, -0.021495, 0.003959
0.280376, -0.021741, 0.003579
0.280356, -0.022008, 0.003286
0.280310, -0.022582, 0.002866
0.280248, -0.023334, 0.002484
0.280184, -0.024094, 0.002136
0.280117, -0.024862, 0.001819
0.280047, -0.025638, 0.001537
0.279899, -0.027205, 0.001040
0.279741, -0.028780, 0.000576
0.279574, -0.030360, 0.000139
0.279398, -0.031946, -0.000273
0.279211, -0.033535, -0.000665
0.279015, -0.035128, -0.001039
0.278810, -0.036723, -0.001398
0.278595, -0.038319, -0.001747
0.278371, -0.039916, -0.002087
0.278137, -0.041513, -0.002421
0.277894, -0.043110, -0.002752
0.277642, -0.044706, -0.003081
0.277381, -0.046300, -0.003411
0.277110, -0.047892, -0.003742
0.276830, -0.049482, -0.004074
0.276542, -0.051071, -0.004406
0.276244, -0.052658, -0.004739
0.275937, -0.054243, -0.005070
0.275621, -0.055827, -0.005402
0.275296, -0.057409, -0.005734
0.274962, -0.058989, -0.006065
0.274618, -0.060567, -0.006396
0.274266, -0.062143, -0.006728
0.273905, -0.063717, -0.007059
0.273534, -0.065289, -0.007391
0.273155, -0.066858, -0.007722
0.272766, -0.068426, -0.008054
0.272369, -0.069991, -0.008385
0.271963, -0.071554, -0.008717
0.271547, -0.073114, -0.009048
0.271123, -0.074673, -0.009380
0.270690, -0.076228, -0.009711
0.270247, -0.077781, -0.010043
0.269796, -0.079332, -0.010374
0.269336, -0.080880, -0.010706
0.268867, -0.082425, -0.011037
0.268390, -0.083968, -0.011369
0.267906, -0.085497, -0.011745
0.267411, -0.087033, -0.012084
0.266908, -0.088565, -0.012423
0.266395, -0.090095, -0.012762
0.265874, -0.091621, -0.013101
0.265344, -0.093145, -0.013440
0.264806, -0.094665, -0.013779
0.264258, -0.096183, -0.014118
0.263981, -0.096940, -0.014288
0.263702, -0.097697, -0.014457
0.263421, -0.098453, -0.014627
0.263138, -0.099208, -0.014796
