x, y, z
0.269827, -0.100247, -0.013819
0.270084, -0.099550, -0.013450
0.270341, -0.098852, -0.013082
0.270595, -0.098154, -0.012714
0.270848, -0.097455, -0.012347
0.271348, -0.096053, -0.011620
0.271842, -0.094646, -0.010902
0.272329, -0.093235, -0.010192
0.272809, -0.091820, -0.009489
0.273283, -0.090401, -0.008795
0.273750, -0.088977, -0.008109
0.274210, -0.087549, -0.007431
0.274663, -0.086117, -0.006762
0.275109, -0.084680, -0.006102
0.275549, -0.083239, -0.005452
0.275981, -0.081793, -0.004810
0.276407, -0.080343, -0.004178
0.276826, -0.078889, -0.003555
0.277237, -0.077432, -0.002935
0.277641, -0.075970, -0.002325
0.278038, -0.074504, -0.001726
0.278428, -0.073033, -0.001139
0.278811, -0.071557, -0.000565
0.279187, -0.070076, -0.000005
0.279556, -0.068589, 0.000541
0.279917, -0.067098, 0.001073
0.280272, -0.065601, 0.001590
0.280619, -0.064099, 0.002094
0.280959, -0.062592, 0.002583
0.281292, -0.061079, 0.003057
0.281617, -0.059561, 0.003514
0.281935, -0.058037, 0.003953
0.282246, -0.056507, 0.004373
0.282549, -0.054971, 0.004774
0.282845, -0.053428, 0.005155
0.283133, -0.051880, 0.005518
0.283413, -0.050327, 0.005865
0.283686, -0.048768, 0.006198
0.283950, -0.047205, 0.006518
0.284206, -0.045636, 0.006818
0.284455, -0.044060, 0.007092
0.284696, -0.042474, 0.007332
0.284930, -0.040877, 0.007530
0.285156, -0.039267, 0.007679
0.285375, -0.037644, 0.007777
0.285586, -0.036008, 0.007824
0.285789, -0.034358, 0.007818
0.285984, -0.032692, 0.007749
0.286172, -0.031008, 0.007605
0.286352, -0.029301, 0.007374
0.286439, -0.028436, 0.007208
0.286525, -0.027558, 0.006990
0.286609, -0.026662, 0.006696
0.286694, -0.025737, 0.006281
0.286762, -0.024971, 0.005839
0.286795, -0.024581, 0.005590
0.286830, -0.024178, 0.005286
0.286848, -0.023963, 0.005078
0.286857, -0.023847, 0.004933
0.286863, -0.023782, 0.004833
0.286870, -0.023699, 0.004659
0.286874, -0.023651, 0.004282
0.286872, -0.023667, 0.004173
0.286869, -0.023711, 0.004007
0.286860, -0.023817, 0.003758
0.286840, -0.024061, 0.003386
0.286817, -0.024324, 0.003101
0.286769, -0.024890, 0.002692
0.286704, -0.025630, 0.002322
0.286636, -0.026377, 0.001985
0.286565, -0.027132, 0.001679
0.286492, -0.027894, 0.001408
0.286338, -0.029434, 0.000930
0.286175, -0.030981, 0.000485
0.286002, -0.032533, 0.000067
0.285821, -0.034090, -0.000328
0.285631, -0.035651, -0.000702
0.285431, -0.037215, -0.001058
0.285223, -0.038781, -0.001401
0.285005, -0.040348, -0.001733
0.284779, -0.041916, -0.002056
0.284543, -0.043484, -0.002374
0.284299, -0.045052, -0.002688
0.284047, -0.046618, -0.003000
0.283785, -0.048183, -0.003314
0.283516, -0.049746, -0.003629
0.283237, -0.051308, -0.003944
0.282950, -0.052868, -0.004259
0.282655, -0.054426, -0.004575
0.282350, -0.055983, -0.004890
0.282038, -0.057538, -0.005205
0.281716, -0.059091, -0.005520
0.281386, -0.060643, -0.005835
0.281048, -0.062193, -0.006150
0.280701, -0.063741, -0.006465
0.280345, -0.065287, -0.006780
0.279981, -0.066831, -0.007095
0.279609, -0.068372, -0.007410
0.279228, -0.069912, -0.007725
0.278838, -0.071450, -0.008040
0.278440, -0.072986, -0.008354
0.278034, -0.074519, -0.008669
0.277619, -0.076050, -0.008984
0.277196, -0.077579, -0.009299
0.276764, -0.079105, -0.009614
0.276324, -0.080629, -0.009929
0.275875, -0.082151, -0.010244
0.275418, -0.083670, -0.010559
0.274953, -0.085186, -0.010874
0.274483, -0.086690, -0.011233
0.274001, -0.088200, -0.011555
0.273511, -0.089707, -0.011878
0.273014, -0.091211, -0.012200
0.272507, -0.092712, -0.012522
0.271993, -0.094211, -0.012845
0.271470, -0.095707, -0.013167
0.270939, -0.097200, -0.013489
0.270671, -0.097945, -0.013650
0.270400, -0.098690, -0.013811
0.270127, -0.099434, -0.013973
0.269853, -0.100177, -0.014134
