x, y, z
0.415798, -0.130816, -0.004507
0.415927, -0.130405, -0.004342
0.416055, -0.129994, -0.004178
0.416184, -0.129582, -0.004014
0.416312, -0.129171, -0.003851
0.416566, -0.128347, -0.003528
0.416820, -0.127522, -0.003209
0.417071, -0.126696, -0.002896
0.417322, -0.125869, -0.002587
0.417571, -0.125041, -0.002282
0.417818, -0.124212, -0.001982
0.418064, -0.123382, -0.001687
0.418308, -0.122550, -0.001397
0.418551, -0.121718, -0.001112
0.418793, -0.120884, -0.000832
0.419033, -0.120049, -0.000558
0.419272, -0.119212, -0.000288
0.419509, -0.118375, -0.000024
0.419745, -0.117537, 0.000238
0.419979, -0.116698, 0.000495
0.420211, -0.115857, 0.000746
0.420443, -0.115015, 0.000990
0.420672, -0.114172, 0.001226
0.420901, -0.113327, 0.001455
0.421128, -0.112481, 0.001675
0.421353, -0.111633, 0.001888
0.421577, -0.110783, 0.002092
0.421800, -0.109933, 0.002289
0.422021, -0.109080, 0.002477
0.422241, -0.108226, 0.002657
0.422460, -0.107370, 0.002827
0.422677, -0.106513, 0.002988
0.422892, -0.105653, 0.003137
0.423107, -0.104792, 0.003275
0.423319, -0.103929, 0.003402
0.423531, -0.103063, 0.003520
0.423741, -0.102197, 0.003628
0.423949, -0.101329, 0.003728
0.424156, -0.100459, 0.003820
0.424362, -0.099587, 0.003902
0.424566, -0.098713, 0.003969
0.424769, -0.097837, 0.004016
0.424971, -0.096956, 0.004040
0.425171, -0.096071, 0.004036
0.425371, -0.095182, 0.004003
0.425570, -0.094289, 0.003941
0.425768, -0.093391, 0.003849
0.425965, -0.092488, 0.003722
0.426162, -0.091579, 0.003552
0.426357, -0.090663, 0.003333
0.426455, -0.090201, 0.003195
0.426554, -0.089735, 0.003028
0.426653, -0.089263, 0.002817
0.426753, -0.088781, 0.002538
0.426835, -0.088388, 0.002253
0.426876, -0.088189, 0.002094
0.426918, -0.087986, 0.001904
0.426940, -0.087880, 0.001778
0.426951, -0.087824, 0.001692
0.426958, -0.087794, 0.001633
0.426965, -0.087758, 0.001532
0.426966, -0.087751, 0.001321
0.426963, -0.087766, 0.001261
0.426957, -0.087798, 0.001172
0.426942, -0.087869, 0.001040
0.426911, -0.088021, 0.000847
0.426878, -0.088179, 0.000703
0.426810, -0.088507, 0.000507
0.426723, -0.088929, 0.000342
0.426634, -0.089353, 0.000196
0.426544, -0.089779, 0.000067
0.426454, -0.090208, -0.000043
0.426271, -0.091071, -0.000224
0.426085, -0.091935, -0.000388
0.425897, -0.092801, -0.000536
0.425707, -0.093669, -0.000671
0.425515, -0.094537, -0.000795
0.425321, -0.095407, -0.000908
0.425125, -0.096277, -0.001013
0.424927, -0.097148, -0.001113
0.424727, -0.098019, -0.001207
0.424525, -0.098890, -0.001299
0.424321, -0.099761, -0.001388
0.424115, -0.100631, -0.001477
0.423908, -0.101501, -0.001566
0.423699, -0.102371, -0.001656
0.423488, -0.103240, -0.001746
0.423275, -0.104108, -0.001836
0.423061, -0.104977, -0.001926
0.422845, -0.105844, -0.002016
0.422626, -0.106712, -0.002106
0.422407, -0.107578, -0.002196
0.422185, -0.108445, -0.002286
0.421962, -0.109311, -0.002375
0.421736, -0.110176, -0.002465
0.421510, -0.111041, -0.002555
0.421281, -0.111906, -0.002645
0.421050, -0.112770, -0.002735
0.420818, -0.113633, -0.002825
0.420584, -0.114497, -0.002915
0.420348, -0.115359, -0.003005
0.420111, -0.116221, -0.003094
0.419871, -0.117083, -0.003184
0.419630, -0.117944, -0.003274
0.419387, -0.118805, -0.003364
0.419143, -0.119665, -0.003454
0.418896, -0.120525, -0.003544
0.418648, -0.121384, -0.003634
0.418398, -0.122243, -0.003724
0.418148, -0.123097, -0.003838
0.417894, -0.123955, -0.003932
0.417639, -0.124811, -0.004026
0.417383, -0.125667, -0.004120
0.417124, -0.126523, -0.004215
0.416864, -0.127378, -0.004309
0.416602, -0.128232, -0.004403
0.416338, -0.129086, -0.004497
0.416205, -0.129513, -0.004544
0.416072, -0.129939, -0.004591
0.415939, -0.130366, -0.004638
0.415805, -0.130792, -0.004685
