x, y, z
0.175504, -0.090040, -0.026791
0.175908, -0.089247, -0.026205
0.176310, -0.088451, -0.025619
0.176707, -0.087654, -0.025035
0.177102, -0.086854, -0.024452
0.177881, -0.085247, -0.023293
0.178647, -0.083630, -0.022145
0.179400, -0.082002, -0.021007
0.180140, -0.080364, -0.019879
0.180866, -0.078716, -0.018761
0.181579, -0.077057, -0.017653
0.182278, -0.075389, -0.016556
0.182963, -0.073711, -0.015469
0.183634, -0.072023, -0.014394
0.184291, -0.070324, -0.013330
0.184934, -0.068616, -0.012278
0.185563, -0.066898, -0.011237
0.186176, -0.065170, -0.010207
0.186775, -0.063435, -0.009181
0.187358, -0.061691, -0.008167
0.187927, -0.059936, -0.007167
0.188481, -0.058171, -0.006182
0.189020, -0.056394, -0.005213
0.189544, -0.054607, -0.004262
0.190053, -0.052809, -0.003327
0.190546, -0.050999, -0.002411
0.191024, -0.049179, -0.001512
0.191486, -0.047348, -0.000630
0.191932, -0.045507, 0.000234
0.192362, -0.043654, 0.001079
0.192775, -0.041790, 0.001903
0.193173, -0.039914, 0.002705
0.193553, -0.038025, 0.003484
0.193917, -0.036124, 0.004238
0.194264, -0.034211, 0.004967
0.194593, -0.032286, 0.005676
0.194904, -0.030351, 0.006364
0.195197, -0.028407, 0.007034
0.195471, -0.026453, 0.007688
0.195727, -0.024489, 0.008318
0.195964, -0.022510, 0.008915
0.196184, -0.020513, 0.009471
0.196384, -0.018494, 0.009974
0.196566, -0.016452, 0.010416
0.196728, -0.014384, 0.010795
0.196870, -0.012292, 0.011111
0.196991, -0.010174, 0.011362
0.197090, -0.008026, 0.011534
0.197167, -0.005842, 0.011614
0.197220, -0.003619, 0.011586
0.197237, -0.002483, 0.011509
0.197249, -0.001324, 0.011368
0.197253, -0.000130, 0.011132
0.197250, 0.001119, 0.010747
0.197241, 0.002169, 0.010303
0.197234, 0.002706, 0.010045
0.197226, 0.003269, 0.009721
0.197221, 0.003576, 0.009489
0.197217, 0.003748, 0.009322
0.197216, 0.003847, 0.009205
0.197213, 0.003980, 0.008995
0.197210, 0.004099, 0.008522
0.197211, 0.004096, 0.008380
0.197211, 0.004066, 0.008162
0.197213, 0.003968, 0.007827
0.197218, 0.003715, 0.007316
0.197223, 0.003422, 0.006910
0.197234, 0.002761, 0.006301
0.197244, 0.001871, 0.005714
0.197251, 0.000966, 0.005167
0.197253, 0.000047, 0.004659
0.197251, -0.000888, 0.004194
0.197233, -0.002789, 0.003345
0.197197, -0.004703, 0.002535
0.197142, -0.006630, 0.001759
0.197067, -0.008567, 0.001012
0.196973, -0.010512, 0.000291
0.196859, -0.012464, -0.000408
0.196725, -0.014422, -0.001091
0.196572, -0.016383, -0.001760
0.196398, -0.018346, -0.002418
0.196205, -0.020310, -0.003069
0.195991, -0.022273, -0.003716
0.195759, -0.024235, -0.004362
0.195506, -0.026194, -0.005008
0.195234, -0.028150, -0.005656
0.194942, -0.030103, -0.006304
0.194631, -0.032053, -0.006953
0.194301, -0.033999, -0.007602
0.193951, -0.035942, -0.008250
0.193581, -0.037882, -0.008899
0.193192, -0.039818, -0.009547
0.192784, -0.041750, -0.010194
0.192356, -0.043678, -0.010842
0.191910, -0.045601, -0.011490
0.191443, -0.047520, -0.012138
0.190958, -0.049434, -0.012786
0.190454, -0.051343, -0.013435
0.189930, -0.053247, -0.014083
0.189388, -0.055146, -0.014731
0.188826, -0.057039, -0.015379
0.188246, -0.058926, -0.016027
0.187646, -0.060808, -0.016675
0.187028, -0.062683, -0.017323
0.186391, -0.064552, -0.017971
0.185736, -0.066415, -0.018619
0.185062, -0.068271, -0.019267
0.184369, -0.070120, -0.019915
0.183658, -0.071962, -0.020563
0.182936, -0.073779, -0.021266
0.182189, -0.075603, -0.021923
0.181425, -0.077420, -0.022580
0.180642, -0.079229, -0.023238
0.179841, -0.081030, -0.023895
0.179022, -0.082824, -0.024552
0.178186, -0.084609, -0.025209
0.177331, -0.086385, -0.025866
0.176897, -0.087270, -0.026195
0.176459, -0.088153, -0.026523
0.176016, -0.089033, -0.026852
0.175569, -0.089912, -0.027181
