x, y, z
0.322787, -0.109572, -0.009580
0.322994, -0.108961, -0.009293
0.323200, -0.108349, -0.009007
0.323404, -0.107736, -0.008721
0.323608, -0.107123, -0.008437
0.324012, -0.105894, -0.007874
0.324412, -0.104663, -0.007317
0.324807, -0.103429, -0.006768
0.325199, -0.102192, -0.006226
0.325586, -0.100952, -0.005690
0.325968, -0.099710, -0.005162
0.326347, -0.098465, -0.004640
0.326721, -0.097217, -0.004127
0.327090, -0.095966, -0.003621
0.327455, -0.094712, -0.003123
0.327816, -0.093455, -0.002633
0.328173, -0.092196, -0.002151
0.328525, -0.090934, -0.001677
0.328872, -0.089670, -0.001205
0.329215, -0.088403, -0.000742
0.329553, -0.087133, -0.000288
0.329887, -0.085859, 0.000155
0.330217, -0.084583, 0.000587
0.330542, -0.083303, 0.001007
0.330863, -0.082019, 0.001415
0.331179, -0.080732, 0.001810
0.331491, -0.079441, 0.002194
0.331799, -0.078147, 0.002565
0.332102, -0.076850, 0.002925
0.332400, -0.075549, 0.003270
0.332694, -0.074244, 0.003602
0.332983, -0.072935, 0.003919
0.333268, -0.071621, 0.004219
0.333549, -0.070304, 0.004501
0.333825, -0.068982, 0.004767
0.334096, -0.067656, 0.005018
0.334362, -0.066327, 0.005256
0.334624, -0.064994, 0.005481
0.334881, -0.063658, 0.005694
0.335133, -0.062318, 0.005891
0.335380, -0.060973, 0.006065
0.335623, -0.059621, 0.006210
0.335862, -0.058261, 0.006319
0.336096, -0.056893, 0.006385
0.336326, -0.055515, 0.006408
0.336552, -0.054128, 0.006388
0.336774, -0.052731, 0.006321
0.336992, -0.051324, 0.006200
0.337205, -0.049903, 0.006016
0.337414, -0.048467, 0.005756
0.337518, -0.047741, 0.005583
0.337621, -0.047005, 0.005364
0.337724, -0.046257, 0.005081
0.337829, -0.045490, 0.004694
0.337913, -0.044857, 0.004290
0.337956, -0.044536, 0.004063
0.337999, -0.044206, 0.003790
0.338022, -0.044032, 0.003604
0.338034, -0.043939, 0.003477
0.338040, -0.043887, 0.003390
0.338049, -0.043824, 0.003238
0.338052, -0.043797, 0.002916
0.338050, -0.043814, 0.002824
0.338044, -0.043858, 0.002684
0.338031, -0.043957, 0.002476
0.338003, -0.044176, 0.002169
0.337972, -0.044410, 0.001936
0.337907, -0.044904, 0.001609
0.337821, -0.045543, 0.001322
0.337734, -0.046189, 0.001063
0.337644, -0.046838, 0.000830
0.337553, -0.047494, 0.000628
0.337364, -0.048815, 0.000279
0.337170, -0.050140, -0.000043
0.336969, -0.051469, -0.000341
0.336763, -0.052802, -0.000619
0.336551, -0.054136, -0.000879
0.336333, -0.055473, -0.001124
0.336110, -0.056811, -0.001357
0.335881, -0.058150, -0.001581
0.335646, -0.059489, -0.001798
0.335406, -0.060829, -0.002009
0.335161, -0.062168, -0.002218
0.334910, -0.063506, -0.002426
0.334653, -0.064843, -0.002634
0.334392, -0.066179, -0.002843
0.334125, -0.067513, -0.003053
0.333853, -0.068847, -0.003263
0.333575, -0.070179, -0.003473
0.333292, -0.071511, -0.003682
0.333004, -0.072841, -0.003892
0.332710, -0.074170, -0.004101
0.332412, -0.075498, -0.004310
0.332107, -0.076825, -0.004520
0.331798, -0.078150, -0.004729
0.331483, -0.079475, -0.004938
0.331163, -0.080798, -0.005148
0.330838, -0.082119, -0.005357
0.330508, -0.083440, -0.005567
0.330172, -0.084759, -0.005776
0.329831, -0.086077, -0.005986
0.329484, -0.087393, -0.006195
0.329133, -0.088708, -0.006405
0.328776, -0.090021, -0.006614
0.328414, -0.091333, -0.006823
0.328046, -0.092644, -0.007033
0.327674, -0.093953, -0.007242
0.327296, -0.095261, -0.007452
0.326913, -0.096567, -0.007661
0.326527, -0.097865, -0.007908
0.326134, -0.099167, -0.008124
0.325736, -0.100467, -0.008340
0.325332, -0.101766, -0.008556
0.324924, -0.103063, -0.008771
0.324510, -0.104358, -0.008987
0.324091, -0.105652, -0.009203
0.323667, -0.106944, -0.009418
0.323453, -0.107590, -0.009526
0.323238, -0.108235, -0.009634
0.323021, -0.108879, -0.009742
0.322803, -0.109523, -0.009850
