x, y, z
0.213008, -0.093454, -0.020542
0.213344, -0.092684, -0.020056
0.213677, -0.091914, -0.019570
0.214007, -0.091141, -0.019085
0.214335, -0.090367, -0.018602
0.214984, -0.088814, -0.017642
0.215622, -0.087253, -0.016692
0.216250, -0.085686, -0.015751
0.216867, -0.084110, -0.014820
0.217474, -0.082528, -0.013897
0.218071, -0.080939, -0.012984
0.218656, -0.079343, -0.012081
0.219232, -0.077739, -0.011188
0.219796, -0.076129, -0.010306
0.220350, -0.074511, -0.009434
0.220893, -0.072886, -0.008572
0.221424, -0.071254, -0.007721
0.221945, -0.069615, -0.006881
0.222454, -0.067971, -0.006044
0.222952, -0.066321, -0.005218
0.223438, -0.064662, -0.004406
0.223914, -0.062997, -0.003607
0.224378, -0.061323, -0.002823
0.224831, -0.059641, -0.002055
0.225272, -0.057951, -0.001304
0.225702, -0.056253, -0.000568
0.226121, -0.054547, 0.000151
0.226527, -0.052833, 0.000854
0.226922, -0.051111, 0.001540
0.227305, -0.049380, 0.002209
0.227676, -0.047641, 0.002859
0.228034, -0.045894, 0.003488
0.228381, -0.044137, 0.004096
0.228715, -0.042370, 0.004680
0.229037, -0.040594, 0.005242
0.229346, -0.038810, 0.005784
0.229642, -0.037018, 0.006307
0.229925, -0.035218, 0.006814
0.230195, -0.033412, 0.007305
0.230451, -0.031597, 0.007775
0.230694, -0.029771, 0.008214
0.230924, -0.027931, 0.008615
0.231141, -0.026075, 0.008966
0.231345, -0.024199, 0.009261
0.231535, -0.022305, 0.009498
0.231711, -0.020391, 0.009677
0.231873, -0.018457, 0.009794
0.232021, -0.016500, 0.009838
0.232153, -0.014515, 0.009797
0.232271, -0.012499, 0.009656
0.232324, -0.011472, 0.009528
0.232373, -0.010428, 0.009339
0.232418, -0.009356, 0.009063
0.232461, -0.008242, 0.008648
0.232492, -0.007311, 0.008190
0.232506, -0.006836, 0.007928
0.232520, -0.006342, 0.007604
0.232527, -0.006075, 0.007377
0.232531, -0.005927, 0.007217
0.232533, -0.005844, 0.007105
0.232536, -0.005734, 0.006908
0.232538, -0.005650, 0.006472
0.232538, -0.005660, 0.006343
0.232537, -0.005699, 0.006146
0.232534, -0.005805, 0.005847
0.232528, -0.006062, 0.005395
0.232520, -0.006349, 0.005042
0.232502, -0.006981, 0.004523
0.232475, -0.007820, 0.004036
0.232445, -0.008670, 0.003586
0.232411, -0.009531, 0.003172
0.232374, -0.010404, 0.002798
0.232288, -0.012173, 0.002125
0.232188, -0.013953, 0.001489
0.232074, -0.015740, 0.000884
0.231945, -0.017536, 0.000306
0.231802, -0.019337, -0.000248
0.231644, -0.021144, -0.000782
0.231471, -0.022954, -0.001300
0.231285, -0.024766, -0.001805
0.231083, -0.026580, -0.002301
0.230867, -0.028394, -0.002790
0.230637, -0.030208, -0.003275
0.230392, -0.032020, -0.003759
0.230134, -0.033830, -0.004244
0.229861, -0.035637, -0.004730
0.229573, -0.037442, -0.005216
0.229272, -0.039245, -0.005703
0.228957, -0.041045, -0.006190
0.228627, -0.042843, -0.006677
0.228283, -0.044638, -0.007163
0.227926, -0.046431, -0.007649
0.227554, -0.048221, -0.008135
0.227168, -0.050008, -0.008621
0.226768, -0.051791, -0.009108
0.226354, -0.053572, -0.009594
0.225926, -0.055349, -0.010080
0.225484, -0.057122, -0.010566
0.225028, -0.058892, -0.011053
0.224558, -0.060659, -0.011539
0.224075, -0.062422, -0.012025
0.223577, -0.064181, -0.012511
0.223066, -0.065936, -0.012997
0.222541, -0.067686, -0.013484
0.222002, -0.069433, -0.013970
0.221450, -0.071176, -0.014456
0.220883, -0.072914, -0.014942
0.220304, -0.074647, -0.015429
0.219710, -0.076376, -0.015915
0.219109, -0.078086, -0.016452
0.218489, -0.079803, -0.016946
0.217856, -0.081515, -0.017441
0.217210, -0.083222, -0.017936
0.216550, -0.084924, -0.018430
0.215877, -0.086620, -0.018925
0.215190, -0.088312, -0.019420
0.214491, -0.089998, -0.019914
0.214136, -0.090838, -0.020162
0.213778, -0.091678, -0.020409
0.213417, -0.092516, -0.020656
0.213052, -0.093353, -0.020904
